,id,click,hour,search_engine_type,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,product_type,C20,advertiser_type
5050453,1.122492640508419e+19,0,14102206,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,95dbfa16,cf19f7f7,0,0,21816,320,50,2519,1,171,100191,71
6702073,8.597915362191676e+18,1,14102210,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,864dd3b4,fe9f8125,1,0,21767,320,50,2506,0,35,-1,157
36931263,8.792791995563064e+18,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,dbe08e39,ac221d6c,1,0,23804,320,50,2726,3,803,-1,229
7727077,3.292384512315917e+18,1,14102213,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0c06e3a0,4ea23a13,1,0,21836,300,250,2523,0,35,-1,221
8016788,7.617382804815615e+17,0,14102214,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,204b1215,c4cff2ea,1,0,10740,320,50,1076,0,35,100148,79
30109647,8.993348122703878e+18,0,14102813,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6f0db3b5,3bd9e8e7,1,0,22106,320,50,2545,0,167,100084,221
20298110,1.2192348439168582e+19,0,14102603,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,dcfcd8fe,76dc4769,1,0,16208,320,50,1800,3,167,100077,23
30898453,1.5454353703375886e+19,0,14102816,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bdc400e7,5dee1d65,1,0,23163,320,50,2668,0,35,-1,221
2710675,2.8704166078631987e+18,0,14102113,1005,0,e9ca7d40,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,52106822,d25693ce,1,0,20016,300,250,2285,2,39,-1,23
17099059,6.99734566976405e+18,0,14102505,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,65f96b37,6332421a,1,0,15703,320,50,1722,0,35,-1,79
9773157,7.018332318675888e+18,1,14102302,1005,0,1b0ed886,5827a161,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,49959ba4,6afc734f,1,0,20362,320,50,2333,0,39,100141,157
14980820,1.67666342092426e+19,0,14102411,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,611851db,6332421a,1,0,22104,320,50,2545,0,167,100083,221
4410830,1.077983947386498e+17,0,14102203,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,05d9776a,edead9f4,1,0,21727,320,50,2502,0,35,-1,221
7071951,7.673198968471612e+18,0,14102211,1005,1,222acd54,de0f0f82,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f272e35d,8a4875bd,1,0,21882,320,50,2526,0,35,100075,221
23189488,4.991131125215447e+18,0,14102617,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,4198df5d,2891f384,1,0,17016,320,50,1873,3,39,100060,23
12004297,9.315348137455478e+17,0,14102314,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,7fc344bf,060cd7a3,bf83adaa,4,2,15699,320,50,1722,0,35,-1,79
33526036,2.5085927070140334e+18,1,14102907,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,ce8b788c,0dedddc5,1,2,22738,320,50,2636,0,47,100111,70
11046767,1.297368560407706e+19,0,14102309,1005,1,85f751fd,c4e18dd6,50e219e0,d644e4e7,2347f47a,0f2161f8,a99f214a,c6c0fc2d,f970000e,1,0,20366,320,50,2333,0,39,-1,157
24724819,1.387544083066534e+19,0,14102707,1005,0,85f751fd,c4e18dd6,50e219e0,38dda97f,97efe5c6,0f2161f8,a99f214a,1c9e7e0b,36b67a2a,1,0,21196,320,50,2425,1,427,100012,71
19478915,4.0944133865873316e+18,0,14102518,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7fa2bbf3,301d587a,1,0,15706,320,50,1722,0,35,-1,79
6744477,1.023211381972882e+19,0,14102211,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,626d4433,fe5957cf,0989142d,4,3,15701,320,50,1722,0,35,-1,79
20056914,1.631723105489728e+19,0,14102600,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,b7191c7b,e1eae715,1,3,21191,320,50,2424,1,161,100193,71
13777429,1.21636720997212e+19,0,14102404,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a98cdeea,be6db1d7,1,0,21985,320,50,2532,0,679,100081,48
38390976,1.295635213587081e+19,1,14103012,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,15bd02e2,24399af1,1,0,17653,300,250,1994,2,39,-1,33
21669945,7.255315803534071e+18,0,14102610,1010,1,85f751fd,c4e18dd6,50e219e0,495d447f,7801e8d9,0f2161f8,adeb6592,3986ebd1,7abbbd5c,4,3,16011,320,50,1769,0,673,-1,101
4359242,2.6490413474117263e+18,0,14102202,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,266d3a99,e7816ba8,1,0,17264,320,50,1872,3,39,-1,23
774918,1.7407593846172938e+19,0,14102104,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4740fd92,68b6db2c,1,0,19772,320,50,2227,0,687,100081,48
11895055,1.5462275753448897e+19,0,14102314,1002,0,75f43c5a,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,ec2b1b80,ef6ca036,03293a38,0,0,6990,320,50,613,2,39,100233,32
19490563,5.09852710858588e+18,0,14102518,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,7a139c68,e1eae715,1,0,21191,320,50,2424,1,161,100190,71
9077066,3.440105768421486e+18,0,14102220,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,47d2fe85,dc15c87e,1,2,20362,320,50,2333,0,39,-1,157
17254062,3.4272355876993715e+18,1,14102507,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,aa6e6707,711ee120,1,0,15708,320,50,1722,0,35,-1,79
1324439,2.3261587895803796e+18,1,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,1504d2ca,158e4944,1,0,21654,320,50,2489,1,547,-1,51
20614041,1.6637691916204196e+19,0,14102605,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7fce3c80,d7bc6ccb,1,0,19771,320,50,2227,0,679,100077,48
18427248,7.748312748795365e+18,0,14102513,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3b4e6766,4962150e,1,0,17614,320,50,1993,2,1063,-1,33
24525653,1.108114359620156e+19,0,14102706,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,229ae4f2,ce576f14,1,0,19772,320,50,2227,0,935,100075,48
12330762,1.6828009219309603e+19,1,14102316,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1bc5e0a2,fce66524,1,0,20633,320,50,2374,3,39,-1,23
15498365,1.4571716728898568e+19,0,14102414,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,c2bfe639,4ea23a13,1,0,16615,320,50,1863,3,39,-1,23
8015004,7.450999659353793e+17,0,14102214,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,5cb4c46e,5347522c,1,2,21767,320,50,2506,0,35,-1,157
21671146,7.345817757994844e+18,0,14102610,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,86038b4c,3bd9e8e7,1,0,15706,320,50,1722,0,35,-1,79
37335030,4.916474792580811e+18,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,40dde43d,2347f47a,0f2161f8,a99f214a,08626721,8f1db0bc,1,2,23804,320,50,2726,3,803,-1,229
34089589,1.5403792321071526e+18,0,14102910,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f846776d,837b5bc8,1,0,23161,320,50,2667,0,35,-1,221
21252125,7.1428701126459e+18,0,14102608,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1b23828e,d7bc6ccb,1,0,19772,320,50,2227,0,679,100075,48
39290180,6.612235361614325e+18,1,14103015,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7ca53216,76dc4769,1,0,8330,320,50,761,3,175,100077,23
21384649,1.822049778963765e+19,0,14102609,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8e949a91,04f5b394,1,0,15706,320,50,1722,0,35,-1,79
63148,2.175448434693233e+18,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,658dc3a4,c436ccde,1,0,17037,320,50,1934,2,39,-1,16
21564276,1.5852772379611896e+19,0,14102610,1005,1,4407d527,c1e9c6cf,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,50c64f26,8b1aa260,1,0,22553,320,50,2602,0,163,-1,182
4823087,1.4688401399359582e+19,1,14102205,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,67fcede1,a0f5f879,1,0,20366,320,50,2333,0,39,-1,157
17421046,5.918529398138013e+18,0,14102508,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d361ccf9,46d98882,1,0,20251,320,50,2323,0,687,100081,48
10025649,1.3101905901850139e+19,1,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,1bca9126,2891f384,1,0,22114,320,50,2547,2,35,-1,13
34828640,1.2996027965190285e+19,0,14102914,1002,0,887a4754,e3d9ca35,50e219e0,ecad2386,7801e8d9,07d7df22,ef0ada3d,f79af394,a9b05547,0,0,22700,320,50,2624,0,35,100075,221
15738591,1.6685685003884302e+19,0,14102415,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,689e0feb,0bcabeaf,1,3,21191,320,50,2424,1,161,100193,71
26715295,1.1237414876022235e+19,0,14102720,1002,0,2789a1f0,6bdbd889,50e219e0,ecad2386,7801e8d9,07d7df22,fd3377c9,d6f3119b,a9b05547,0,0,5296,320,50,479,3,39,100079,23
18693801,9.440424510542526e+18,0,14102514,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,79807fde,0bcabeaf,1,3,21189,320,50,2424,1,161,100191,71
36504282,1.2318425212371479e+19,0,14103003,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,e2dbe44d,6b043bf5,1ccc7835,1,0,20071,320,50,2291,3,35,100048,43
37228097,1.2312663246225201e+19,0,14103006,1005,1,d43e62fb,2c5a2165,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,90ee86e1,0eb711ec,1,0,8330,320,50,761,3,175,100075,23
10167842,5.108246861979795e+18,1,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,33291962,2347f47a,cef3e649,a99f214a,b6a5152a,34091644,1,0,22118,320,50,2547,2,35,100068,13
1567106,3.862410676322185e+18,0,14102107,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cce1fd34,1ccc7835,1,0,19950,320,50,1800,3,167,100077,23
31512434,3.5823560547850356e+16,0,14102818,1005,0,4d7eb527,776736cc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4169bbde,aa35da31,1,0,16252,320,50,1809,0,43,100160,126
35630842,3.4196937259779686e+18,1,14102918,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,790e794c,0153a639,1,0,17654,300,250,1994,2,39,100084,33
3835149,4.686667940430099e+18,0,14102120,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,99831515,25fbd8f1,1,0,18987,320,50,2158,3,291,100192,61
20656282,4.1303213758167424e+18,0,14102605,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ba1e8b37,a5bce124,1,0,15706,320,50,1722,0,35,100083,79
31770745,7.298047620783827e+17,0,14102819,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d1b992cc,68b6db2c,1,0,19771,320,50,2227,0,935,100077,48
22383996,7.481281208360609e+18,0,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,732cd88d,0bcabeaf,1,3,21191,320,50,2424,1,161,100189,71
20444273,1.5408165125574468e+19,1,14102604,1005,0,85f751fd,c4e18dd6,50e219e0,090d3a47,0654b444,0f2161f8,a99f214a,ba74ea88,61b7308b,1,0,16858,320,50,1887,3,39,-1,23
26798091,7.430218835085121e+18,0,14102720,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7eeac961,3bd9e8e7,1,0,15699,320,50,1722,0,35,-1,79
9139587,1.0756428838929207e+19,0,14102221,1005,0,85f751fd,c4e18dd6,50e219e0,577ec76d,2347f47a,8ded1f7a,4702fe1a,a55c38d5,779b3ba7,1,0,20634,320,50,2374,3,39,-1,23
39234880,2.648278701499245e+18,0,14103015,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,400e5fd9,5901521d,1,0,23722,320,50,2716,3,47,-1,23
810571,3.02626048424444e+18,0,14102104,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d1787272,c6263d8a,1,0,17914,320,50,2043,2,39,-1,32
1535770,1.7993444817859026e+18,0,14102107,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,afa0fe27,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
39034956,5.512655079442133e+18,1,14103014,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,95b2935e,81b42528,1,0,17654,300,250,1994,2,39,-1,33
24767894,1.8226660944479754e+19,0,14102707,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a9922cd4,1ccc7835,1,0,20009,320,50,2283,0,163,100076,95
27719328,1.0756725068596957e+19,0,14102805,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,16f63aca,9b5ce758,1,0,21706,320,50,2498,3,41,100111,61
15908311,1.302741771099699e+19,1,14102416,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f1b45af2,d787e91b,1,0,16920,320,50,1899,0,431,100081,117
6867084,1.5495057856860944e+19,0,14102211,1005,0,85f751fd,c4e18dd6,50e219e0,ae99e2d3,2347f47a,0f2161f8,a99f214a,1ca6061b,36d749e5,1,0,21771,300,250,2507,0,35,-1,157
11156912,6.210020731376047e+17,1,14102309,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0accc299,779d90c2,1,0,15701,320,50,1722,0,35,100083,79
3890284,1.355309071370677e+19,0,14102121,1002,0,85f751fd,c4e18dd6,50e219e0,dfdd226c,7801e8d9,07d7df22,387f3dbc,c0da0b3f,01415aab,0,0,21715,320,50,2500,2,34,-1,90
17234503,1.763812320614835e+19,1,14102507,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cf6022ff,d25693ce,1,0,15708,320,50,1722,0,35,100084,79
13533560,1.3438740353842369e+19,1,14102402,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b3e12bb9,6ae7fb43,1,0,22118,320,50,2547,2,35,-1,13
3479046,9.216633808433873e+18,0,14102117,1005,0,85f751fd,c4e18dd6,50e219e0,a4869716,2347f47a,d1327cf5,a99f214a,2df63543,2891f384,1,2,454,320,50,122,3,1319,100188,15
23143834,1.7440941235075406e+19,0,14102617,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bca8f26d,a5bce124,1,0,20108,320,50,2299,2,1327,-1,52
6873047,1.5743446751067863e+19,0,14102211,1005,0,5bcf81a2,9d54950b,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,96f29e80,24f6b932,1,0,21769,320,50,2507,0,35,100176,157
7454697,6.740056914638035e+18,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,152bb230,d787e91b,1,0,21768,320,50,2506,0,35,-1,157
10096125,1.737810359971168e+19,1,14102304,1005,1,e030b8dc,a8a81f0e,c0dd3be3,ecad2386,7801e8d9,07d7df22,a99f214a,5a2ffe29,d787e91b,1,0,17893,320,50,2039,2,39,100081,32
31850889,1.4647366787463186e+19,0,14102820,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cb040623,d4897fef,1,0,22813,320,50,2647,2,35,100148,23
18531682,1.4937570541193142e+19,0,14102514,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f27f6b16,8a4875bd,1,0,15706,320,50,1722,0,35,100083,79
37360417,7.143957869905312e+18,0,14103006,1002,0,2e8272a8,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,346e109b,eda13372,3ec634b5,0,0,23438,320,50,2684,2,1327,-1,52
18500025,1.2768103677605327e+19,1,14102514,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,aa66a2bd,c4cff2ea,1,0,20346,300,250,2331,2,39,-1,23
11200492,1.017281856885861e+19,0,14102310,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a05fc75a,d4897fef,1,0,21875,320,50,2526,3,167,100077,221
6368325,1.254131139305071e+19,0,14102210,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,828ab3ac,8a4875bd,1,0,21875,320,50,2526,0,35,-1,221
15177044,3.6034317648485545e+18,0,14102412,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,0291d08d,d056b4bf,1,0,20508,320,50,2351,3,163,-1,61
39737970,1.1109387040044018e+19,0,14103018,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7254f181,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33
18539314,1.5452354064948441e+19,1,14102514,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,81ccd867,ecb851b2,1,0,15701,320,50,1722,0,35,100084,79
23232339,8.843584935174053e+18,0,14102617,1005,0,2b1ddb24,98acf46c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5cc6a625,88fe1d5d,1,0,10289,320,50,1008,3,47,-1,23
37664595,4.938398613529215e+18,0,14103008,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,8507dc5e,2cd8ff6d,1,0,21611,320,50,2480,3,297,100111,61
2349793,1.6331897675366121e+19,1,14102111,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a981816a,36c6b1de,1,0,17614,320,50,1993,2,1063,100084,33
19698560,1.4822493668995789e+19,0,14102520,1005,0,9a977531,a434fa42,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0b7a3fc7,76dc4769,1,0,20013,300,50,2283,0,163,-1,95
28486481,4.346940166216542e+18,0,14102808,1005,1,f61eaaae,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,086ef670,4ea23a13,1,0,21869,320,50,2524,0,35,-1,221
28872287,7.862847791293731e+18,1,14102809,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,64cd3892,bd5d7d84,1,2,23143,320,50,2665,0,34,100148,221
21747670,1.285909006431814e+19,0,14102611,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f323f36,9bbdb88c,1,0,22268,320,50,2566,3,41,100156,42
1648062,1.0290535121736014e+19,1,14102108,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9d90aaaf,be74e6fe,1,0,20277,320,50,2281,3,47,100182,42
5386956,1.5399492343536308e+19,0,14102207,1005,0,801dfefb,9b421927,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,ec4e1378,1aa0e912,1,0,21760,320,50,2502,0,35,-1,221
22479291,1.424967045068361e+19,0,14102614,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,999a5f48,ad6d46df,1,0,19772,320,50,2227,0,935,-1,48
36951443,9.75877490052769e+18,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,7e9074c4,2347f47a,0f2161f8,4c265042,64b4d85f,7abbbd5c,1,2,23804,320,50,2726,3,803,100117,229
8301206,1.6521892601041156e+19,0,14102216,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0078e152,6332421a,1,0,15704,320,50,1722,0,35,100084,79
12529900,3.240351066247569e+18,0,14102317,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3c4885a3,7abbbd5c,1,0,22142,320,50,2550,0,547,100148,51
35317370,3.0123464723389773e+18,0,14102916,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0a56a75b,1f0bc64f,1,0,19771,320,50,2227,0,935,100079,48
38199641,1.5534522671408048e+19,0,14103011,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b5902212,5096d134,1,0,22814,320,50,2647,2,39,100148,23
8590925,8.364325967354706e+18,0,14102217,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a763b054,be6db1d7,1,0,21883,320,50,2526,0,35,-1,221
22716734,1.5078072942568425e+18,0,14102615,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,75ed9a06,ccb7d375,d2679b96,1,0,16615,320,50,1863,3,39,-1,23
24034371,1.6131257065860964e+19,1,14102702,1005,0,a36d69ee,3720f0f5,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,ce924a9d,f30d85cb,1,0,8330,320,50,761,3,175,-1,23
30327017,1.8195681747044778e+19,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,442cfede,2347f47a,cef3e649,063d12ad,30de6825,d25693ce,1,3,23441,320,50,2685,1,33,100084,212
28153874,1.5538691371993174e+19,0,14102807,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bcc889e4,5ff9dedd,1,0,22682,320,50,2528,0,39,100074,221
29537551,1.6460146935304503e+19,0,14102812,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,dfedab00,e792a7b6,1,0,22268,320,50,2566,3,815,100155,42
32668155,1.99874964205714e+18,0,14102902,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a6e14e1f,711ee120,1,0,23163,320,50,2668,0,35,-1,221
39664211,4.0944256284124467e+18,0,14103017,1005,1,af544f8f,76d3a7cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,56a56c3a,68b6db2c,1,0,19772,320,50,2227,0,935,100075,48
28973917,1.3792577575195863e+19,1,14102810,1005,0,85f751fd,c4e18dd6,50e219e0,f4057900,2347f47a,0f2161f8,a99f214a,1bcaf40f,8803c3d6,1,2,23143,320,50,2665,0,35,-1,221
3256989,4.407069369594844e+18,0,14102116,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9145e8e0,88fbaa46,1,2,21757,320,50,2502,0,35,-1,221
17606475,7.132356346238518e+18,1,14102509,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,1f0bc64f,1,0,15705,320,50,1722,0,35,-1,79
27018204,1.289571750125704e+19,0,14102723,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,6f5c5126,4ea23a13,1,0,18560,320,50,2104,3,559,-1,171
15662151,1.0516868402503305e+19,0,14102415,1005,0,c1fcc9a1,422b8953,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,9021b9ba,d787e91b,1,0,6393,320,50,547,3,47,-1,23
10894839,1.8106227081911103e+19,0,14102308,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c24a7606,8a4875bd,1,0,16208,320,50,1800,3,167,100077,23
17954790,4.835801386536668e+18,0,14102511,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,60d26d2f,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
13486777,6.304113967596487e+18,0,14102401,1005,0,801dfefb,9b421927,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,2e3a449f,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
26853987,1.6947763740716073e+19,0,14102721,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0fbd743e,7abbbd5c,1,0,15702,320,50,1722,0,35,100083,79
28004758,2.9805157208821693e+18,0,14102806,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c22dd76a,8a4875bd,1,0,22680,320,50,2528,0,39,100075,221
12151780,2.854929610751926e+18,0,14102315,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3d0de197,d9416f3d,1,0,21789,320,50,2512,2,303,-1,52
16607681,1.1918392841889567e+19,0,14102421,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,52fa779f,edead9f4,1,0,15699,320,50,1722,0,35,-1,79
11289907,2.699180795816778e+18,0,14102310,1005,0,85f751fd,c4e18dd6,50e219e0,89784b34,2347f47a,0f2161f8,ad89a274,e458a6c7,eb1347a0,1,0,21399,320,50,1401,0,175,100101,94
40298904,2.400017984298541e+18,0,14103022,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,5e2a66fb,816484ae,1,0,16685,320,50,1092,3,809,100156,61
4095403,3.7946011627252813e+18,0,14102123,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,aeab686e,2ea4f8ba,1,0,21706,320,50,2498,3,169,100111,61
